#YY  MM DD hh mm   DEPTH  OTMP   COND   SAL   O2% O2PPM  CLCON  TURB    PH    EH
#yr  mo dy hr   mn     m  degC  mS/cm   psu     %   ppm   ug/l   FTU     -    mv
2018 01 06 10 00     1.9  6.00 999.00 17.80 112.7 12.50 999.00    99 99.00 99.00
2018 01 06 10 30     1.9  6.10 999.00 17.70 113.5 12.60 999.00    99 99.00 99.00
2018 01 06 11 00     1.9  6.00 999.00 18.20 114.1 12.60 999.00    99 99.00 99.00
2018 01 06 11 30     1.9  5.80 999.00 18.80 113.4 12.50 999.00    99 99.00 99.00
2018 01 06 12 00     1.8  5.60 999.00 19.10 112.4 12.40 999.00    99 99.00 99.00
2018 01 06 12 30     1.8  5.50 999.00 19.40 112.8 12.50 999.00    99 99.00 99.00
2018 01 06 13 00     1.8  5.40 999.00 19.50 112.6 12.50 999.00    99 99.00 99.00
2018 01 06 13 30     1.8  5.50 999.00 19.90 111.6 12.30 999.00    99 99.00 99.00
2018 01 06 14 00     1.8  5.40 999.00 21.00 111.0 12.20 999.00    99 99.00 99.00
2018 01 06 14 30     1.7  5.20 999.00 21.10 111.8 12.30 999.00    99 99.00 99.00
2018 01 06 15 00     1.7  5.10 999.00 21.30 112.5 12.40 999.00    99 99.00 99.00
2018 01 06 15 30     1.7  5.30 999.00 21.20 113.4 12.50 999.00    99 99.00 99.00
2018 01 06 16 00     1.7  5.50 999.00 20.90 114.4 12.60 999.00    99 99.00 99.00
2018 01 06 16 30     1.7  5.70 999.00 20.40 114.2 12.50 999.00    99 99.00 99.00
2018 01 06 17 00     1.7  6.00 999.00 19.60 114.5 12.50 999.00    99 99.00 99.00
2018 01 06 17 30     1.7  6.10 999.00 19.20 114.6 12.50 999.00    99 99.00 99.00
2018 01 06 18 00     1.7  6.30 999.00 18.90 114.7 12.50 999.00    99 99.00 99.00
